category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
Аптека / Медицинские материалы / Материалы для анализов и инъекций / Презервативы для узи,Презервативы для узи,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рукоделие / Шитье и вышивание / Инструменты для шитья и вышивания / Инструменты для шитья / Прессы для установки швейной фурнитуры,Прессы для установки швейной фурнитуры,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для красоты / Приборы для ухода за телом,Приборы для ухода за телом,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для красоты / Приборы для ухода за телом / Приборы для ухода за телом и лицом,Приборы для ухода за телом и лицом,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Мелкая техника для кухни / Прочая техника / Приборы для фондю электрические,Приборы для фондю электрические,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Техника для красоты / Приборы для ухода за телом / Приборы для чистки ушей,Приборы для чистки ушей,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Товары для животных / Товары для рыб и рептилий / Оборудование для аквариумов и террариумов / Терморегуляция и освещение / Приборы, измеряющие температуру","Приборы, измеряющие температуру","DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Охота и рыбалка / Аксессуары / Приманки для охоты,Приманки для охоты,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Сфера услуг / Оборудование для салонов красоты / Принадлежности и аксессуары для тату,Принадлежности и аксессуары для тату,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Поделки / Декоративные элементы и материалы / Аксессуары для декорирования / Прищепки декоративные,Прищепки декоративные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Запчасти / Автосвет / Фары / Проблесковые маячки,Проблесковые маячки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Электроинструменты / Электрические ножницы / Пробойники аккумуляторные,Пробойники аккумуляторные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Материалы / Строительные материалы / Металлопрокат / Проволока и арматура / Проволока,Проволока,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Материалы / Строительные материалы / Металлопрокат / Проволока и арматура / Проволока / Проволока,Проволока,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Материалы / Строительные материалы / Металлопрокат / Проволока и арматура,Проволока и арматура,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Оборудование для ремонта электроники / Программаторы,Программаторы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Оборудование для ремонта электроники / Программаторы / Программаторы,Программаторы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Компьютерная техника / Программное обеспечение,Программное обеспечение,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Компьютерная техника / Программное обеспечение / Программы,Программы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Компьютерная техника / Программное обеспечение / Программы / Программы компьютерные,Программы компьютерные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Промышленное производство / Производственно-техническое оборудование,Производственно-техническое оборудование,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Аптека / Товары для ухода за больными / Подгузники, пеленки, трусы / Прокладки урологические",Прокладки урологические,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Велоспорт / Аксессуары и запчасти / Прочие комплектующие / Проставочные кольца для велосипедов,Проставочные кольца для велосипедов,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Мототехника / Аксессуары / Противоугонные устройства для мототехники,Противоугонные устройства для мототехники,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Мебель / Фурнитура для мебели / Профили отделочные,Профили отделочные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Поделки / Декоративные элементы и материалы / Аксессуары для декорирования / Прочие аксессуары для декорирования,Прочие аксессуары для декорирования,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Тренажеры и фитнес / Тренажеры / Аксессуары для тренажеров / Прочие аксессуары для тренажёров,Прочие аксессуары для тренажёров,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Инструменты для рисования / Инструменты для рисования / Прочие инструменты для рисования,Прочие инструменты для рисования,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Сантехника / Комплектующие для сантехники / Прочие комплектующие для ванн,Прочие комплектующие для ванн,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Электрика / Электрические щиты и комплектующие / Комплектующие для щитов / Прочие комплектующие для щитов,Прочие комплектующие для щитов,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Промышленное производство / Станки / Принадлежности для станков / Прочие принадлежности,Прочие принадлежности,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Водоснабжение / Комплектующие водоснабжения / Прочие материалы для сантехнических работ / Прочие сантехнические крепления,Прочие сантехнические крепления,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Товары для ухода за больными / Средства гигиены для ухода за больными / Прочие средства гигиены для ухода за больными,Прочие средства гигиены для ухода за больными,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Аксессуары и оборудование / Защита и внешний тюнинг / Прочие элементы тюнинга,Прочие элементы тюнинга,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Бытовая техника / Крупная техника для кухни / Кулеры и помпы для воды / Пурифайеры для воды,Пурифайеры для воды,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Электрика / Автоматика и низковольтовое оборудование / Пускатели, контакторы и аксессуары / Пускатели",Пускатели,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Электрика / Автоматика и низковольтовое оборудование / Пускатели, контакторы и аксессуары","Пускатели, контакторы и аксессуары","DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Запчасти / Аккумуляторы / Зарядные устройства для аккумуляторов / Пуско-зарядные устройства для автоаккумуляторов,Пуско-зарядные устройства для автоаккумуляторов,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Запчасти / Аккумуляторы / Пусковые провода и зарядные кабели,Пусковые провода и зарядные кабели,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Пневмоинструменты / Пневмоинструмент / Прочие пневмоинструменты / Пылесосы пневматические,Пылесосы пневматические,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Сантехника / Раковины, пьедесталы / Пьедесталы для раковин",Пьедесталы для раковин,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Вспомогательные жидкости для рисования / Разбавители для рисования,Разбавители для рисования,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Компьютерная техника / Аксессуары / Кабели, разъемы, переходники / Разветвители кабеля",Разветвители кабеля,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Лепка / Глина для лепки / Разделители-смазки для форм,Разделители-смазки для форм,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Отопление и вентиляция / Комплектующие для радиаторов и теплых полов / Размотчики для труб,Размотчики для труб,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Лепка / Глина для лепки / Размягчители для глины,Размягчители для глины,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Охота и рыбалка / Рыболовные принадлежности / Прочие принадлежности / Раколовки,Раколовки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Детские товары / Хобби и творчество / Рукоделие / Шитье и вышивание / Пяльцы, станки, рамки / Рамки для оформления вышивки",Рамки для оформления вышивки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Развитие и обучение / Пазлы / Рамки-вкладыши,Рамки-вкладыши,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Рамки и аксессуары / Рамы багетные,Рамы багетные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рукоделие / Шитье и вышивание / Инструменты для шитья и вышивания / Инструменты для шитья / Распарыватели,Распарыватели,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Инструменты для рисования / Инструменты для рисования / Растушевки,Растушевки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Хобби / Скрапбукинг / Инструменты для скрапбукинга / Расходные материалы для эмбоссинга,Расходные материалы для эмбоссинга,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Водоснабжение / Счетчики воды / Расходомеры жидкости,Расходомеры жидкости,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Водоснабжение / Расширительные баки и комплектующие / Расширительные баки,Расширительные баки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Товары для школы / Пеналы и письменные принадлежности / Чертежные инструменты / Рейсфедеры,Рейсфедеры,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Игрушки и игры / Для мальчиков / Детские железные дороги / Аксессуары для игрушечных железных дорог / Рельсы для игрушечной железной дороги,Рельсы для игрушечной железной дороги,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Сантехника / Комплектующие для сантехники / Сифоны, трапы, донные клапаны / Комплектующие для сифонов и трапов / Ремкомплекты для сантехники",Ремкомплекты для сантехники,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Электроинструменты / Шлифовальные машины / Реноваторы (МФИ) / Реноваторы сетевые,Реноваторы сетевые,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Ручной инструмент / Средства индивидуальной защиты / Защита органов дыхания / Респираторы,Респираторы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Отопление и вентиляция / Вентиляция / Вентиляционные решетки, диффузоры и анемостаты / Решётки вентиляционные",Решётки вентиляционные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Сантехника / Комплектующие для сантехники / Сифоны, трапы, донные клапаны / Комплектующие для сифонов и трапов / Решётки для раковин",Решётки для раковин,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Товары для дома / Интерьер / Шторы и жалюзи / Римские и рулонные шторы,Римские и рулонные шторы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Инструменты / Ручной инструмент / Рожковые, накидные, комбинированные ключи","Рожковые, накидные, комбинированные ключи","DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Электрика / Электроустановочные изделия / Розетки, выключатели, рамки и комплектующие / Розетки, выключатели и рамки","Розетки, выключатели и рамки","DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Роликовые коньки / Роликовые коньки / Ролики на обувь,Ролики на обувь,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Материалы / Крепеж и фурнитура / Дюбели / Рондоль,Рондоль,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Водоснабжение / Рукава и головки,Рукава и головки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Аксессуары и оборудование / Обустройство салона / Ручки КПП,Ручки КПП,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Аксессуары и оборудование / Обустройство салона / Ручки КПП / Ручки КПП,Ручки КПП,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Двери, окна и скобяные изделия / Аксессуары для окон и дверей / Ручки для окон",Ручки для окон,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Авто / Аудио- и видеотехника / Автоакустика / Сабвуферы автомобильные,Сабвуферы автомобильные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Дача, сад и огород / Садовая мебель / Садовые качели",Садовые качели,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Дача, сад и огород / Садовый декор / Садовые дорожки и покрытия / Дорожки садовые / Садовые настилы",Садовые настилы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Оптика / Аксессуары / Аксессуары для ухода за очками / Салфетки для очков,Салфетки для очков,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Пастель и мелки / Сангина художественная для рисования,Сангина художественная для рисования,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Водоснабжение / Комплектующие водоснабжения / Сантехнические прокладки,Сантехнические прокладки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Расходные материалы и оснастка / Оснастка для строительных фенов / Сварочная проволока пластмассовая,Сварочная проволока пластмассовая,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Строительство и ремонт / Инструменты / Сварочное оборудование,Сварочное оборудование,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Детские товары / Хобби и творчество / Рисование / Доски и мольберты / Световые ручки,Световые ручки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Спорт и отдых / Велоспорт / Аксессуары и запчасти / Прочие комплектующие / Светоотражатели велосипедные,Светоотражатели велосипедные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
"Строительство и ремонт / Электрика / Электрические щиты и комплектующие / Комплектующие для щитов / Светосигнальные лампы, кнопки управления","Светосигнальные лампы, кнопки управления","DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Охрана и сигнализация / Сейфы,Сейфы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Охрана и сигнализация / Сейфы / Сейфы,Сейфы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Оборудование / Охрана и сигнализация / Сейфы / Сейфы / Сейфы автомобильные,Сейфы автомобильные,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Интим-товары / Секс-игрушки,Секс-игрушки,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Интим-товары / Секс-куклы,Секс-куклы,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Интим-товары / Секс-машины,Секс-машины,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
Аптека / Интим-товары / Секс-машины / Секс-машины,Секс-машины,"DBS=46%, EXPRESS=39%, FBS=46%, FBY=39%",4,,,39.0,46.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,HIGH_FEE_40_OR_MORE
